time_epoch,time,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition.text,condition.icon,condition.code,name,region,country,lat,lon,tz_id,localtime_epoch,localtime
1701446400,2023-12-01 11:00,20.3,68.6,1,3.1,5.0,176,S,1015.0,29.97,0.0,0.0,36,0,20.3,68.6,20.3,68.6,20.3,68.6,4.8,40.6,0,0,0,0,10.0,6.0,3.6,5.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701450000,2023-12-01 12:00,20.9,69.5,1,4.0,6.5,202,SSW,1013.0,29.92,0.0,0.0,38,2,20.9,69.5,20.9,69.5,20.9,69.5,6.1,43.0,0,0,0,0,10.0,6.0,4.6,7.5,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701453600,2023-12-01 13:00,20.7,69.3,1,4.7,7.6,208,SSW,1012.0,29.88,0.0,0.0,43,3,20.7,69.3,20.7,69.3,20.7,69.3,7.8,46.1,0,0,0,0,10.0,6.0,5.4,8.7,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701457200,2023-12-01 14:00,20.0,68.0,1,4.9,7.9,208,SSW,1011.0,29.86,0.01,0.0,50,75,20.0,68.0,20.0,68.0,20.0,68.0,9.2,48.5,0,60,0,0,10.0,6.0,5.7,9.1,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701460800,2023-12-01 15:00,19.0,66.3,1,4.0,6.5,207,SSW,1011.0,29.86,0.02,0.0,56,87,19.1,66.3,19.1,66.3,19.1,66.3,10.1,50.1,1,85,0,0,10.0,6.0,4.6,7.5,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701464400,2023-12-01 16:00,18.0,64.5,1,2.7,4.3,218,SW,1012.0,29.88,0.09,0.0,63,81,18.0,64.5,18.0,64.5,18.0,64.5,10.9,51.6,0,70,0,0,10.0,6.0,3.1,5.0,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701468000,2023-12-01 17:00,16.1,60.9,1,1.6,2.5,208,SSW,1013.0,29.91,0.1,0.0,75,77,16.1,60.9,16.1,60.9,16.1,60.9,11.7,53.1,1,80,0,0,10.0,6.0,1.8,2.9,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701471600,2023-12-01 18:00,11.0,51.8,0,2.5,4.0,113,ESE,1015.0,29.97,0.04,0.0,87,78,11.3,52.3,11.3,52.3,11.0,51.8,9.0,48.2,1,83,0,0,10.0,6.0,5.2,8.3,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701475200,2023-12-01 19:00,10.2,50.4,0,3.8,6.1,100,E,1016.0,30.02,0.0,0.0,89,37,9.7,49.4,9.7,49.4,10.2,50.4,8.5,47.2,0,0,0,0,10.0,6.0,8.0,12.9,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701478800,2023-12-01 20:00,14.0,57.2,0,4.3,6.8,340,NNW,1025.0,30.27,0.0,0.0,88,25,8.8,47.8,8.8,47.8,9.7,49.5,8.2,46.7,0,0,0,0,10.0,6.0,9.9,15.9,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701482400,2023-12-01 21:00,9.1,48.5,0,5.1,8.3,101,ESE,1019.0,30.09,0.0,0.0,90,20,7.9,46.3,7.9,46.3,9.2,48.5,7.6,45.8,0,0,0,0,10.0,6.0,10.8,17.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701486000,2023-12-01 22:00,8.7,47.6,0,5.1,8.3,95,E,1020.0,30.11,0.0,0.0,90,21,7.4,45.3,7.4,45.3,8.7,47.6,7.2,44.9,0,0,0,0,10.0,6.0,10.8,17.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701489600,2023-12-01 23:00,8.4,47.1,0,4.9,7.9,92,E,1020.0,30.11,0.0,0.0,90,50,7.1,44.8,7.1,44.8,8.4,47.1,6.8,44.2,0,0,0,0,10.0,6.0,10.3,16.6,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701493200,2023-12-02 00:00,7.8,46.1,0,4.9,7.9,91,E,1019.0,30.1,0.0,0.0,89,37,6.5,43.6,6.5,43.6,7.8,46.1,6.1,42.9,0,0,0,0,10.0,6.0,10.3,16.6,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701496800,2023-12-02 01:00,6.9,44.3,0,4.9,7.9,90,E,1019.0,30.08,0.0,0.0,88,32,5.3,41.6,5.3,41.6,6.9,44.3,5.1,41.1,0,0,0,0,10.0,6.0,10.3,16.6,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701500400,2023-12-02 02:00,6.3,43.3,0,4.7,7.6,90,E,1018.0,30.07,0.0,0.0,87,24,4.7,40.5,4.7,40.5,6.3,43.3,4.3,39.7,0,0,0,0,10.0,6.0,9.9,15.9,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701504000,2023-12-02 03:00,6.1,42.9,0,4.9,7.9,89,E,1018.0,30.06,0.0,0.0,86,20,4.4,39.9,4.4,39.9,6.1,42.9,3.9,39.0,0,0,0,0,10.0,6.0,10.3,16.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701507600,2023-12-02 04:00,6.0,42.9,0,4.9,7.9,88,E,1019.0,30.08,0.0,0.0,85,17,4.4,39.9,4.4,39.9,6.1,42.9,3.7,38.6,0,0,0,0,10.0,6.0,10.3,16.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701511200,2023-12-02 05:00,5.7,42.2,0,4.9,7.9,88,E,1019.0,30.1,0.0,0.0,84,17,4.0,39.1,4.0,39.1,5.7,42.2,3.2,37.8,0,0,0,0,10.0,6.0,10.3,16.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701514800,2023-12-02 06:00,5.3,41.6,1,5.1,8.3,87,E,1020.0,30.12,0.0,0.0,83,15,3.4,38.2,3.4,38.2,5.3,41.6,2.7,36.8,0,0,0,0,10.0,6.0,10.8,17.4,3.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701518400,2023-12-02 07:00,10.0,49.9,1,4.3,6.8,87,E,1020.0,30.11,0.0,0.0,75,10,9.2,48.6,9.2,48.6,10.0,49.9,5.7,42.2,0,0,0,0,10.0,6.0,6.6,10.7,3.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701522000,2023-12-02 08:00,14.1,57.3,1,3.1,5.0,92,E,1018.0,30.07,0.0,0.0,58,4,14.4,57.9,14.4,57.9,14.1,57.3,6.1,42.9,0,0,0,0,10.0,6.0,3.6,5.8,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701525600,2023-12-02 09:00,17.0,62.6,1,2.2,3.6,111,ESE,1017.0,30.04,0.0,0.0,47,3,17.0,62.6,17.0,62.6,17.0,62.6,5.7,42.3,0,0,0,0,10.0,6.0,2.6,4.1,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701529200,2023-12-02 10:00,19.2,66.5,1,0.9,1.4,171,S,1016.0,30.02,0.0,0.0,39,2,19.2,66.5,19.2,66.5,19.2,66.5,5.1,41.1,0,0,0,0,10.0,6.0,1.0,1.7,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701532800,2023-12-02 11:00,20.6,69.0,1,1.8,2.9,258,WSW,1015.0,29.98,0.0,0.0,37,0,20.6,69.0,20.6,69.0,20.6,69.0,5.3,41.5,0,0,0,0,10.0,6.0,2.1,3.3,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701536400,2023-12-02 12:00,21.2,70.2,1,3.4,5.4,259,W,1013.0,29.93,0.0,0.0,36,0,21.2,70.2,21.2,70.2,23.6,74.5,5.7,42.2,0,0,0,0,10.0,6.0,3.9,6.2,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701540000,2023-12-02 13:00,21.3,70.4,1,4.9,7.9,266,W,1012.0,29.88,0.0,0.0,39,2,21.4,70.4,21.4,70.4,23.8,74.8,6.7,44.1,0,0,0,0,10.0,6.0,5.7,9.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701543600,2023-12-02 14:00,21.0,69.8,1,5.8,9.4,267,W,1011.0,29.85,0.0,0.0,43,3,21.0,69.8,21.0,69.8,24.0,75.2,7.9,46.2,0,0,0,0,10.0,6.0,6.7,10.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701547200,2023-12-02 15:00,20.1,68.1,1,6.0,9.7,271,W,1011.0,29.85,0.01,0.0,50,70,20.1,68.1,20.1,68.1,20.1,68.1,9.4,48.9,0,60,0,0,10.0,6.0,7.0,11.2,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701550800,2023-12-02 16:00,18.6,65.5,1,5.4,8.6,274,W,1012.0,29.87,0.01,0.0,62,84,18.6,65.5,18.6,65.5,18.6,65.5,11.2,52.2,0,66,0,0,10.0,6.0,6.2,9.9,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701554400,2023-12-02 17:00,16.1,61.0,1,2.5,4.0,268,W,1013.0,29.91,0.06,0.0,80,82,16.1,61.0,16.1,61.0,16.1,61.0,12.6,54.6,0,66,0,0,10.0,6.0,2.9,4.6,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701558000,2023-12-02 18:00,11.5,52.8,0,0.7,1.1,99,E,1015.0,29.96,0.06,0.0,91,85,11.5,52.8,11.5,52.8,11.5,52.8,10.1,50.1,1,84,0,0,10.0,6.0,1.4,2.3,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701561600,2023-12-02 19:00,10.6,51.1,0,2.5,4.0,92,E,1016.0,30.0,0.03,0.0,92,79,10.8,51.5,10.8,51.5,10.6,51.1,9.4,49.0,1,78,0,0,10.0,6.0,5.2,8.3,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701565200,2023-12-02 20:00,10.4,50.7,0,3.1,5.0,103,ESE,1017.0,30.03,0.0,0.0,93,27,10.2,50.4,10.2,50.4,10.4,50.7,9.2,48.6,0,0,0,0,10.0,6.0,6.6,10.6,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701568800,2023-12-02 21:00,10.3,50.5,0,3.4,5.4,104,ESE,1018.0,30.05,0.0,0.0,92,30,9.9,49.9,9.9,49.9,10.3,50.5,9.1,48.3,0,0,0,0,10.0,6.0,7.0,11.2,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701572400,2023-12-02 22:00,9.5,49.1,0,3.4,5.4,101,ESE,1018.0,30.06,0.0,0.0,92,34,9.1,48.3,9.1,48.3,9.5,49.1,8.3,47.0,0,0,0,0,10.0,6.0,7.0,11.3,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701576000,2023-12-02 23:00,9.6,49.4,0,3.4,5.4,98,E,1018.0,30.05,0.0,0.0,91,26,9.2,48.6,9.2,48.6,9.7,49.4,8.3,47.0,0,0,0,0,10.0,6.0,7.0,11.3,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701579600,2023-12-03 00:00,9.8,49.6,0,2.9,4.7,94,E,1017.0,30.04,0.0,0.0,90,22,9.6,49.3,9.6,49.3,9.8,49.6,8.3,46.9,0,0,0,0,10.0,6.0,6.0,9.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701583200,2023-12-03 01:00,9.3,48.7,0,2.5,4.0,93,E,1017.0,30.02,0.0,0.0,90,18,9.3,48.8,9.3,48.8,9.3,48.7,7.8,46.0,0,0,0,0,10.0,6.0,5.2,8.3,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701586800,2023-12-03 02:00,8.9,48.0,0,2.2,3.6,81,E,1016.0,30.0,0.0,0.0,91,21,9.0,48.3,9.0,48.3,8.9,48.0,7.5,45.6,0,0,0,0,10.0,6.0,4.7,7.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701590400,2023-12-03 03:00,8.1,46.5,0,2.9,4.7,68,ENE,1016.0,30.01,0.01,0.0,92,89,7.7,45.8,7.7,45.8,8.1,46.5,6.8,44.3,0,60,0,0,10.0,6.0,6.1,9.8,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701594000,2023-12-03 04:00,7.4,45.3,0,3.4,5.4,64,ENE,1017.0,30.04,0.0,0.0,92,26,6.6,43.9,6.6,43.9,7.4,45.3,6.2,43.1,0,0,0,0,10.0,6.0,7.0,11.3,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701597600,2023-12-03 05:00,6.8,44.3,0,3.6,5.8,66,ENE,1018.0,30.07,0.0,0.0,92,29,5.9,42.6,5.9,42.6,6.8,44.3,5.7,42.3,0,0,0,0,10.0,6.0,7.5,12.1,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701601200,2023-12-03 06:00,6.4,43.6,1,3.8,6.1,67,ENE,1019.0,30.09,0.0,0.0,93,31,5.3,41.6,5.3,41.6,6.4,43.6,5.5,41.8,0,0,0,0,10.0,6.0,8.0,12.9,3.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701604800,2023-12-03 07:00,11.4,52.4,1,3.1,5.0,64,ENE,1019.0,30.09,0.0,0.0,87,46,11.3,52.3,11.3,52.3,11.4,52.4,9.3,48.8,0,0,0,0,10.0,6.0,4.3,6.9,4.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701608400,2023-12-03 08:00,14.8,58.7,1,1.6,2.5,65,ENE,1018.0,30.06,0.0,0.0,73,12,14.9,58.7,14.9,58.7,14.9,58.7,10.0,50.0,0,0,0,0,10.0,6.0,1.8,2.9,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701612000,2023-12-03 09:00,17.8,64.0,1,0.7,1.1,248,WSW,1017.0,30.04,0.0,0.0,56,10,17.8,64.0,17.8,64.0,17.8,64.0,9.0,48.2,0,0,0,0,10.0,6.0,0.8,1.3,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701615600,2023-12-03 10:00,19.8,67.6,1,2.5,4.0,263,W,1016.0,30.01,0.01,0.0,47,71,19.8,67.6,19.8,67.6,19.8,67.6,8.3,46.9,1,83,0,0,10.0,6.0,2.8,4.6,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701619200,2023-12-03 11:00,20.7,69.3,1,3.8,6.1,264,W,1015.0,29.96,0.02,0.0,43,72,20.8,69.4,20.8,69.4,20.8,69.4,7.9,46.2,0,60,0,0,10.0,6.0,4.4,7.1,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701622800,2023-12-03 12:00,21.3,70.4,1,5.1,8.3,265,W,1013.0,29.91,0.05,0.0,43,88,21.3,70.4,21.3,70.4,24.0,75.3,8.3,46.9,0,65,0,0,10.0,6.0,5.9,9.5,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701626400,2023-12-03 13:00,21.3,70.4,1,6.5,10.4,267,W,1012.0,29.88,0.04,0.0,46,71,21.3,70.4,21.3,70.4,24.2,75.5,9.4,48.9,1,85,0,0,10.0,6.0,7.5,12.0,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701630000,2023-12-03 14:00,20.5,68.9,1,6.9,11.2,268,W,1011.0,29.85,0.13,0.01,54,85,20.5,68.9,20.5,68.9,20.5,68.9,10.9,51.5,1,80,0,0,10.0,6.0,8.0,12.9,5.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701633600,2023-12-03 15:00,19.0,66.2,1,6.3,10.1,259,W,1011.0,29.86,0.17,0.01,64,81,19.0,66.2,19.0,66.2,19.0,66.2,12.1,53.7,1,81,0,0,9.0,5.0,7.4,11.9,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701637200,2023-12-03 16:00,17.2,62.9,1,4.5,7.2,243,WSW,1012.0,29.89,0.42,0.02,76,72,17.2,62.9,17.2,62.9,17.2,62.9,13.0,55.4,1,80,0,0,9.0,5.0,5.5,8.8,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701640800,2023-12-03 17:00,15.6,60.1,1,2.7,4.3,214,SW,1013.0,29.92,0.74,0.03,87,75,15.6,60.1,15.6,60.1,15.6,60.1,13.4,56.1,1,80,0,0,9.0,5.0,3.5,5.6,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701644400,2023-12-03 18:00,13.6,56.5,0,1.3,2.2,156,SSE,1015.0,29.96,0.45,0.02,93,81,13.6,56.5,13.6,56.5,13.6,56.5,12.4,54.4,1,80,0,0,9.0,5.0,2.0,3.2,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701648000,2023-12-03 19:00,12.5,54.5,0,2.9,4.7,104,ESE,1016.0,30.0,0.1,0.0,93,74,12.7,54.8,12.7,54.8,12.5,54.5,11.3,52.4,0,67,0,0,10.0,6.0,4.8,7.7,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701651600,2023-12-03 20:00,11.8,53.2,0,3.4,5.4,101,ESE,1017.0,30.04,0.02,0.0,93,80,11.6,53.0,11.6,53.0,11.8,53.2,10.7,51.2,0,63,0,0,10.0,6.0,5.7,9.1,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701655200,2023-12-03 21:00,11.1,51.9,0,3.8,6.1,100,E,1018.0,30.07,0.0,0.0,93,35,10.7,51.2,10.7,51.2,11.1,51.9,10.0,50.1,0,0,0,0,10.0,6.0,6.7,10.7,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701658800,2023-12-03 22:00,10.3,50.6,0,3.8,6.1,100,E,1019.0,30.08,0.0,0.0,93,33,9.8,49.6,9.8,49.6,10.3,50.6,9.2,48.6,0,0,0,0,10.0,6.0,7.0,11.2,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701662400,2023-12-03 23:00,10.1,50.2,0,3.6,5.8,101,ESE,1018.0,30.07,0.0,0.0,92,25,9.7,49.4,9.7,49.4,10.1,50.2,8.9,47.9,0,0,0,0,10.0,6.0,6.4,10.3,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Cota,Cundinamarca,Colombia,4.71,-74.07,America/Bogota,1701478819,2023-12-01 20:00
1701475200,2023-12-02 00:00,0.6,33.1,0,3.6,5.8,345,NNW,1012.0,29.89,0.0,0.0,84,8,-1.2,29.8,-1.2,29.8,0.6,33.1,-1.8,28.8,0,0,0,0,10.0,6.0,6.1,9.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,London,"City of London, Greater London",United Kingdom,51.51,-0.13,Europe/London,1701478820,2023-12-02 1:00
1701478800,2023-12-02 01:00,0.0,32.0,0,5.6,9.0,10,N,1012.0,29.88,0.0,0.0,93,100,-1.3,29.7,-1.3,29.7,0.4,32.8,-1.9,28.5,0,0,0,0,10.0,6.0,5.7,9.2,1.0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,London,"City of London, Greater London",United Kingdom,51.51,-0.13,Europe/London,1701478820,2023-12-02 1:00
1701482400,2023-12-02 02:00,0.3,32.6,0,3.6,5.8,327,NNW,1013.0,29.91,0.0,0.0,84,13,-1.6,29.2,-1.6,29.2,0.3,32.6,-2.0,28.4,0,0,0,0,10.0,6.0,6.1,9.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,London,"City of London, Greater London",United Kingdom,51.51,-0.13,Europe/London,1701478820,2023-12-02 1:00
1701486000,2023-12-02 03:00,0.2,32.4,0,3.6,5.8,324,NW,1013.0,29.92,0.0,0.0,85,17,-1.7,29.0,-1.7,29.0,0.2,32.4,-2.0,28.3,0,0,0,0,10.0,6.0,6.0,9.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,London,"City of London, Greater London",United Kingdom,51.51,-0.13,Europe/London,1701478820,2023-12-02 1:00
1701489600,2023-12-02 04:00,0.2,32.3,0,3.6,5.8,321,NW,1014.0,29.93,0.0,0.0,84,14,-1.7,28.9,-1.7,28.9,0.2,32.3,-2.1,28.2,0,0,0,0,10.0,6.0,6.0,9.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,London,"City of London, Greater London",United Kingdom,51.51,-0.13,Europe/London,1701478820,2023-12-02 1:00
1701493200,2023-12-02 05:00,0.1,32.1,0,3.4,5.4,320,NW,1014.0,29.94,0.0,0.0,84,10,-1.7,29.0,-1.7,29.0,0.1,32.1,-2.3,27.8,0,0,0,0,10.0,6.0,5.7,9.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,London,"City of London, Greater London",United Kingdom,51.51,-0.13,Europe/London,1701478820,2023-12-02 1:00
